times,lat,longs,prof,mssn,vr,profnew,mo,mw,mxx,mxy,mxz,myy,myz,mzz,strike1,dip1,rake1,strike2,dip2,rake2,CLVD,sta_num
2019-09-13 15:32:59,15.655,-95.0557,23.2,4.9,56.18,40,6.3E+022,4.5,-628.232,102.807,-156.33,496.625,197.298,131.607,222,83,26,129,64,172,27,3
2019-09-13 15:32:59,15.655,-95.0557,23.2,4.9,56.18,40,6.3E+022,4.5,-628.232,102.807,-156.33,496.625,197.298,131.607,222,83,26,129,64,172,27,3
2019-09-12 22:57:57,16.2562,-99.1433,8,4.3,68.8,8,3.445E+021,3.7,-24.723,-17.911,8.245,-5.667,5.813,30.39,122,54,92,299,37,87,27,3
2019-09-12 22:57:57,16.2562,-99.1433,8,4.3,68.8,8,3.445E+021,3.7,-24.723,-17.911,8.245,-5.667,5.813,30.39,122,54,92,299,37,87,27,3
2019-09-11 16:49:25,17.861,-99.7158,56.6,4.3,72.03,60,1.414E+022,4.1,131.127,26.361,-52.358,-31.694,50.329,-99.433,73,62,-122,306,42,-46,7,3
2019-09-11 16:49:25,17.861,-99.7158,56.6,4.3,72.03,60,1.414E+022,4.1,131.127,26.361,-52.358,-31.694,50.329,-99.433,73,62,-122,306,42,-46,7,3
2019-09-11 03:41:49,16.135,-97.5882,23.7,4.6,89.31,16,1.374E+022,4.1,28.884,-16.325,130.362,8.97,24.329,-37.854,278,83,-82,48,10,-140,20,3
2019-09-11 03:41:49,16.135,-97.5882,23.7,4.6,89.31,16,1.374E+022,4.1,28.884,-16.325,130.362,8.97,24.329,-37.854,278,83,-82,48,10,-140,20,3
2019-09-09 11:14:17,15.6102,-95.5647,9.9,4.7,71.78,20,1.016E+022,4,-70.444,11.036,64.012,87.388,7.883,-16.944,315,73,-149,215,60,-19,41,3
2019-09-09 11:14:17,15.6102,-95.5647,9.9,4.7,71.78,20,1.016E+022,4,-70.444,11.036,64.012,87.388,7.883,-16.944,315,73,-149,215,60,-19,41,3
2019-09-07 01:19:06,15.903,-98.4425,9.7,4.2,59.75,10,2.575E+021,3.6,-22.173,-6.545,-7.219,-3.075,0.486,25.248,282,53,83,112,38,99,10,3
2019-09-07 01:19:06,15.903,-98.4425,9.7,4.2,59.75,10,2.575E+021,3.6,-22.173,-6.545,-7.219,-3.075,0.486,25.248,282,53,83,112,38,99,10,3
2019-09-03 15:47:21,15.9882,-98.3817,17.2,4.3,74,14,4.576E+021,3.7,-40.558,-24.017,3.073,1.887,6.494,38.671,124,49,103,284,42,76,46,3
2019-09-03 15:47:21,15.9882,-98.3817,17.2,4.3,74,14,4.576E+021,3.7,-40.558,-24.017,3.073,1.887,6.494,38.671,124,49,103,284,42,76,46,3
2019-09-03 09:23:03,14.5328,-92.7197,37.3,4.5,66.69,62,2.231E+022,4.2,-55.533,5.618,147.996,148.522,108.51,-92.989,320,77,-119,208,31,-26,28,3
2019-09-03 09:23:03,14.5328,-92.7197,37.3,4.5,66.69,62,2.231E+022,4.2,-55.533,5.618,147.996,148.522,108.51,-92.989,320,77,-119,208,31,-26,28,3
2019-09-02 03:03:23,16.0503,-98.3188,9,4.2,58.01,10,1.838E+021,3.5,-13.649,-7.456,3.026,-4.648,-1.494,18.297,111,49,79,308,43,102,9,3
2019-09-02 03:03:23,16.0503,-98.3188,9,4.2,58.01,10,1.838E+021,3.5,-13.649,-7.456,3.026,-4.648,-1.494,18.297,111,49,79,308,43,102,9,3
2019-08-28 02:49:02,18.1932,-103.55,5,4.7,50.03,22,2.798E+022,4.3,-227.904,-144.32,-21.518,-9.561,-67.701,237.465,310,52,109,102,42,68,32,3
2019-08-28 02:49:02,18.1932,-103.55,5,4.7,50.03,22,2.798E+022,4.3,-227.904,-144.32,-21.518,-9.561,-67.701,237.465,310,52,109,102,42,68,32,3
2019-08-27 12:38:42,15.6423,-97.4822,6.7,4.2,59.21,8,1.777E+021,3.5,-15.386,-6.211,-3.488,-1.634,0.78,17.02,284,50,81,118,41,100,6,3
2019-08-27 12:38:42,15.6423,-97.4822,6.7,4.2,59.21,8,1.777E+021,3.5,-15.386,-6.211,-3.488,-1.634,0.78,17.02,284,50,81,118,41,100,6,3
2019-08-23 09:09:24,17.0582,-94.8353,66.6,4.8,81.13,60,4.917E+022,4.4,-265.771,-267.656,21.162,-208.507,-28.04,474.278,316,45,96,127,45,84,12,3
2019-08-23 09:09:24,17.0582,-94.8353,66.6,4.8,81.13,60,4.917E+022,4.4,-265.771,-267.656,21.162,-208.507,-28.04,474.278,316,45,96,127,45,84,12,3
2019-08-18 12:51:46,18.1543,-100.332,53.2,4.3,59.66,48,6.081E+021,3.8,61.916,-6.91,-11.22,-16.584,21.829,-45.332,61,57,-122,290,44,-50,21,3
2019-08-18 12:51:46,18.1543,-100.332,53.2,4.3,59.66,48,6.081E+021,3.8,61.916,-6.91,-11.22,-16.584,21.829,-45.332,61,57,-122,290,44,-50,21,3
2019-08-14 08:39:38,14.8762,-92.9225,61.9,4.4,55.78,72,1.413E+022,4.1,-54.983,-57.282,49.466,-75.009,38.786,129.992,135,58,85,325,32,98,11,3
2019-08-14 08:39:38,14.8762,-92.9225,61.9,4.4,55.78,72,1.413E+022,4.1,-54.983,-57.282,49.466,-75.009,38.786,129.992,135,58,85,325,32,98,11,3
2019-08-12 20:39:35,15.9068,-93.8033,99.4,5.5,80.05,88,2.149E+024,5.5,924.474,5483.83,12832.6,9491.67,12956.6,-10416.1,318,75,-100,172,18,-57,6,3
2019-08-12 20:39:35,15.9068,-93.8033,99.4,5.5,80.05,88,2.149E+024,5.5,924.474,5483.83,12832.6,9491.67,12956.6,-10416.1,318,75,-100,172,18,-57,6,3
2019-08-10 17:59:20,16.8458,-100.552,3.2,4.2,59.78,8,3.806E+021,3.7,-34.367,-11.193,0.99,-3.425,3.442,37.792,112,47,96,283,44,84,0,3
2019-08-10 17:59:20,16.8458,-100.552,3.2,4.2,59.78,8,3.806E+021,3.7,-34.367,-11.193,0.99,-3.425,3.442,37.792,112,47,96,283,44,84,0,3
2019-08-05 02:07:25,18.0982,-103.392,3.7,4.3,54.14,16,8.025E+021,3.9,6.57,30.672,59.859,-22.711,51.289,16.141,142,90,75,50,15,179,78,3
2019-08-05 02:07:25,18.0982,-103.392,3.7,4.3,54.14,16,8.025E+021,3.9,6.57,30.672,59.859,-22.711,51.289,16.141,142,90,75,50,15,179,78,3
2019-08-02 08:35:00,18.031,-95.4352,60.5,5,83.62,62,1.095E+023,4.7,258.349,-195.66,-438.024,-1072.3,174.624,813.947,198,55,127,325,49,49,4,3
2019-08-02 08:35:00,18.031,-95.4352,60.5,5,83.62,62,1.095E+023,4.7,258.349,-195.66,-438.024,-1072.3,174.624,813.947,198,55,127,325,49,49,4,3
2019-07-23 02:49:35,15.8382,-95.5073,22.8,4.7,76.38,32,3.532E+022,4.3,45.039,112.798,-2.306,309.085,-23.321,-354.124,161,47,-89,339,43,-91,2,3
2019-07-23 02:49:35,15.8382,-95.5073,22.8,4.7,76.38,32,3.532E+022,4.3,45.039,112.798,-2.306,309.085,-23.321,-354.124,161,47,-89,339,43,-91,2,3
2019-07-21 01:50:39,22.3873,-107.371,16,4.2,50.79,2,3.222E+021,3.6,-27.312,15.987,-1.191,27.439,5.694,-0.127,210,87,10,120,80,177,4,3
2019-07-21 01:50:39,22.3873,-107.371,16,4.2,50.79,2,3.222E+021,3.6,-27.312,15.987,-1.191,27.439,5.694,-0.127,210,87,10,120,80,177,4,3
2019-07-18 16:24:24,14.6917,-92.3852,82.7,5,79.42,68,2.487E+023,4.9,-855.215,-1394.69,-646.168,-850.497,1314.55,1705.71,165,61,128,287,47,43,26,3
2019-07-18 16:24:24,14.6917,-92.3852,82.7,5,79.42,68,2.487E+023,4.9,-855.215,-1394.69,-646.168,-850.497,1314.55,1705.71,165,61,128,287,47,43,26,3
2019-07-17 17:38:38,15.9813,-98.7775,17.2,4.3,58.53,6,6.99E+021,3.9,30.481,34.476,32.661,-10.254,46.02,-20.228,329,79,-62,79,30,-157,43,3
2019-07-17 17:38:38,15.9813,-98.7775,17.2,4.3,58.53,6,6.99E+021,3.9,30.481,34.476,32.661,-10.254,46.02,-20.228,329,79,-62,79,30,-157,43,3
2019-07-17 06:25:46,15.5213,-95.0502,16.1,5.2,90.45,32,4.053E+023,5,-4161.84,-618.542,707.74,3681.34,458.723,480.498,319,89,-169,229,79,-1,25,3
2019-07-17 06:25:46,15.5213,-95.0502,16.1,5.2,90.45,32,4.053E+023,5,-4161.84,-618.542,707.74,3681.34,458.723,480.498,319,89,-169,229,79,-1,25,3
2019-07-15 11:26:35,15.3205,-94.7303,18,4.6,50.7,32,1.59E+022,4.1,-96.753,-48.437,-15.731,-78.689,31.133,175.442,139,47,102,301,44,77,48,3
2019-07-15 11:26:35,15.3205,-94.7303,18,4.6,50.7,32,1.59E+022,4.1,-96.753,-48.437,-15.731,-78.689,31.133,175.442,139,47,102,301,44,77,48,3
2019-07-12 01:34:39,14.5065,-94.5088,5.5,5.3,72.1,2,3.078E+023,5,42.964,2493.42,174.815,2088.27,729.761,-2131.23,344,55,-65,125,42,-122,80,3
2019-07-12 01:34:39,14.5065,-94.5088,5.5,5.3,72.1,2,3.078E+023,5,42.964,2493.42,174.815,2088.27,729.761,-2131.23,344,55,-65,125,42,-122,80,3
2019-07-08 10:18:46,15.5092,-96.8717,17.3,4.7,72.66,12,2.302E+022,4.2,-114.66,-93.708,-35.487,-118.065,-52.08,232.725,318,53,93,133,37,86,19,3
2019-07-08 10:18:46,15.5092,-96.8717,17.3,4.7,72.66,12,2.302E+022,4.2,-114.66,-93.708,-35.487,-118.065,-52.08,232.725,318,53,93,133,37,86,19,3
2019-07-07 08:50:24,15.531,-96.8183,10,4.8,83.09,8,6.096E+022,4.5,102.19,-88.856,-512.292,-216.139,-262.44,113.949,301,85,72,197,18,165,19,3
2019-07-07 08:50:24,15.531,-96.8183,10,4.8,83.09,8,6.096E+022,4.5,102.19,-88.856,-512.292,-216.139,-262.44,113.949,301,85,72,197,18,165,19,3
2019-07-03 06:09:32,16.6943,-99.8687,11.9,4.7,82.43,16,4.688E+022,4.4,-58.695,-59.541,398.618,62.803,242.421,-4.107,122,88,93,245,4,33,32,3
2019-07-03 06:09:32,16.6943,-99.8687,11.9,4.7,82.43,16,4.688E+022,4.4,-58.695,-59.541,398.618,62.803,242.421,-4.107,122,88,93,245,4,33,32,3
2019-06-22 22:31:38,14.3878,-93.0508,11.5,5.6,66.04,18,1.507E+024,5.4,-9908.09,-6033.16,3028.16,-5505.42,-634.422,15413.5,117,50,80,312,41,101,20,3
2019-06-22 22:31:38,14.3878,-93.0508,11.5,5.6,66.04,18,1.507E+024,5.4,-9908.09,-6033.16,3028.16,-5505.42,-634.422,15413.5,117,50,80,312,41,101,20,3
2019-06-18 06:24:49,15.8737,-98.4653,13.5,4.8,68.99,8,2.637E+022,4.2,-233.277,-55.464,-32.291,-39.805,27.141,273.082,278,48,81,111,43,100,21,3
2019-06-18 06:24:49,15.8737,-98.4653,13.5,4.8,68.99,8,2.637E+022,4.2,-233.277,-55.464,-32.291,-39.805,27.141,273.082,278,48,81,111,43,100,21,3
2019-06-16 17:25:25,18.5245,-101.753,65,5,77.02,76,4.582E+023,5.1,3296.44,754.881,3249.18,-563.523,-785.827,-2732.92,262,70,-106,122,26,-53,13,3
2019-06-16 17:25:25,18.5245,-101.753,65,5,77.02,76,4.582E+023,5.1,3296.44,754.881,3249.18,-563.523,-785.827,-2732.92,262,70,-106,122,26,-53,13,3
2019-06-14 16:26:31,14.3757,-93.1912,15.9,5,73.59,10,3.414E+023,5,-2214.82,-1164.06,1995.38,-369.312,697.028,2584.13,112,64,86,301,26,98,10,3
2019-06-14 16:26:31,14.3757,-93.1912,15.9,5,73.59,10,3.414E+023,5,-2214.82,-1164.06,1995.38,-369.312,697.028,2584.13,112,64,86,301,26,98,10,3
2019-06-13 06:49:51,15.4597,-96.5513,15,4.3,72.37,10,7.666E+021,3.9,-71.367,-30.897,5.44,1.185,1.095,70.182,109,47,89,291,43,91,30,3
2019-06-13 06:49:51,15.4597,-96.5513,15,4.3,72.37,10,7.666E+021,3.9,-71.367,-30.897,5.44,1.185,1.095,70.182,109,47,89,291,43,91,30,3
2019-06-08 08:25:45,15.1485,-94.629,24.4,4.5,62.87,30,1.591E+022,4.1,-82.437,-72.796,33.738,-75.456,14.138,157.893,129,51,84,318,39,97,9,3
2019-06-08 08:25:45,15.1485,-94.629,24.4,4.5,62.87,30,1.591E+022,4.1,-82.437,-72.796,33.738,-75.456,14.138,157.893,129,51,84,318,39,97,9,3
2019-06-08 08:10:58,16.7975,-100.913,16.3,4.5,81.05,12,1.216E+022,4,-134.082,-6.707,-28.56,66.202,-36.289,67.88,305,66,137,56,52,32,49,3
2019-06-08 08:10:58,16.7975,-100.913,16.3,4.5,81.05,12,1.216E+022,4,-134.082,-6.707,-28.56,66.202,-36.289,67.88,305,66,137,56,52,32,49,3
2019-06-08 05:48:05,15.653,-98.0957,16.1,4.2,65,8,5.187E+021,3.8,-38.746,-31.659,-1.682,-5.681,-7.159,44.427,310,49,102,112,43,76,43,3
2019-06-08 05:48:05,15.653,-98.0957,16.1,4.2,65,8,5.187E+021,3.8,-38.746,-31.659,-1.682,-5.681,-7.159,44.427,310,49,102,112,43,76,43,3
2019-06-07 17:40:11,16.6052,-100.674,15.8,4.4,52.7,2,1.618E+022,4.1,-101.799,-54.655,129.915,70.771,55.203,31.028,124,79,109,244,22,32,80,3
2019-06-07 17:40:11,16.6052,-100.674,15.8,4.4,52.7,2,1.618E+022,4.1,-101.799,-54.655,129.915,70.771,55.203,31.028,124,79,109,244,22,32,80,3
2019-06-06 15:25:38,15.9782,-98.3812,12.2,4.8,81.54,10,9.978E+022,4.6,-735.263,-308.681,80.91,-347.658,15.16,1082.92,118,47,88,300,43,92,33,3
2019-06-06 15:25:38,15.9782,-98.3812,12.2,4.8,81.54,10,9.978E+022,4.6,-735.263,-308.681,80.91,-347.658,15.16,1082.92,118,47,88,300,43,92,33,3
2019-06-04 19:12:09,17.0577,-99.9422,39.4,4.9,90.25,34,5.522E+022,4.5,-458.815,326.488,-44.405,293.836,-192.248,164.979,28,72,23,291,69,160,20,3
2019-06-04 19:12:09,17.0577,-99.9422,39.4,4.9,90.25,34,5.522E+022,4.5,-458.815,326.488,-44.405,293.836,-192.248,164.979,28,72,23,291,69,160,20,3
2019-06-03 05:38:04,29.94,-114.006,8.1,4.2,64.41,10,1.697E+023,4.8,-741.353,1179.22,8.664,1554.15,-394.295,-812.795,200,81,-19,293,71,-171,76,3
2019-06-03 05:38:04,29.94,-114.006,8.1,4.2,64.41,10,1.697E+023,4.8,-741.353,1179.22,8.664,1554.15,-394.295,-812.795,200,81,-19,293,71,-171,76,3
2019-05-29 13:49:15,15.0713,-92.7687,106.4,4.9,86.27,90,8.521E+022,4.6,-393.204,48.148,431.379,516.42,573.676,-123.216,320,85,-121,221,31,-10,25,3
2019-05-29 13:49:15,15.0713,-92.7687,106.4,4.9,86.27,90,8.521E+022,4.6,-393.204,48.148,431.379,516.42,573.676,-123.216,320,85,-121,221,31,-10,25,3
2019-05-22 21:16:32,15.33,-94.5897,17.5,4.9,55.82,36,5.661E+022,4.5,-483.154,-186.54,140.423,-20.141,151.704,503.295,120,56,102,279,36,73,10,3
2019-05-22 21:16:32,15.33,-94.5897,17.5,4.9,55.82,36,5.661E+022,4.5,-483.154,-186.54,140.423,-20.141,151.704,503.295,120,56,102,279,36,73,10,3
2019-05-16 07:11:00,15.5078,-93.5912,86.7,4.7,55.86,74,2.698E+022,4.3,222.154,-127.377,69.598,-87.392,-127.776,-134.762,218,70,-131,107,45,-29,36,3
2019-05-16 07:11:00,15.5078,-93.5912,86.7,4.7,55.86,74,2.698E+022,4.3,222.154,-127.377,69.598,-87.392,-127.776,-134.762,218,70,-131,107,45,-29,36,3
2019-05-14 21:50:06,19.4802,-108.999,9.9,4.9,51.31,2,6.579E+023,5.2,-6319.45,782.969,2866.23,882.267,-101.431,5437.18,86,58,92,261,32,86,27,3
2019-05-14 21:50:06,19.4802,-108.999,9.9,4.9,51.31,2,6.579E+023,5.2,-6319.45,782.969,2866.23,882.267,-101.431,5437.18,86,58,92,261,32,86,27,3
2019-05-10 13:33:43,19.1078,-108.879,10,4.8,54.75,2,1.065E+023,4.7,-1018.73,282.802,315.811,73.591,6.5,945.138,81,54,96,251,37,81,24,3
2019-05-10 13:33:43,19.1078,-108.879,10,4.8,54.75,2,1.065E+023,4.7,-1018.73,282.802,315.811,73.591,6.5,945.138,81,54,96,251,37,81,24,3
2019-05-09 19:30:00,15.8467,-97.9368,12.3,4.4,69.29,12,1.807E+022,4.1,-177.029,-27.352,-6.844,-2.633,-7.966,179.662,281,46,93,97,44,87,1,3
2019-05-09 19:30:00,15.8467,-97.9368,12.3,4.4,69.29,12,1.807E+022,4.1,-177.029,-27.352,-6.844,-2.633,-7.966,179.662,281,46,93,97,44,87,1,3
2019-05-08 16:09:21,16.2375,-98.105,8.9,4.2,54.21,10,2.147E+021,3.5,-3.522,-4.975,16.465,6.15,13.111,-2.629,134,90,103,226,13,2,55,3
2019-05-08 16:09:21,16.2375,-98.105,8.9,4.2,54.21,10,2.147E+021,3.5,-3.522,-4.975,16.465,6.15,13.111,-2.629,134,90,103,226,13,2,55,3
2019-05-02 03:50:57,17.6528,-101.622,8.8,4.6,70.66,30,1.444E+022,4.1,-75.463,-73.37,-50.909,-55.028,0.881,130.491,297,54,73,145,39,112,1,3
2019-05-02 03:50:57,17.6528,-101.622,8.8,4.6,70.66,30,1.444E+022,4.1,-75.463,-73.37,-50.909,-55.028,0.881,130.491,297,54,73,145,39,112,1,3
2019-04-24 03:37:16,15.9262,-98.6672,13.2,4.2,55.23,8,2.86E+021,3.6,-24.931,-8.913,-1.438,-3.972,-0.403,28.903,290,46,90,110,44,90,5,3
2019-04-24 03:37:16,15.9262,-98.6672,13.2,4.2,55.23,8,2.86E+021,3.6,-24.931,-8.913,-1.438,-3.972,-0.403,28.903,290,46,90,110,44,90,5,3
2019-04-24 02:48:29,16.583,-98.447,5.7,4.3,84.68,16,2.234E+021,3.5,-2.884,-4.503,20.776,2.227,7.433,0.658,108,86,85,343,6,145,36,3
2019-04-24 02:48:29,16.583,-98.447,5.7,4.3,84.68,16,2.234E+021,3.5,-2.884,-4.503,20.776,2.227,7.433,0.658,108,86,85,343,6,145,36,3
2019-04-22 20:45:25,16.0465,-98.6788,16.6,4.6,62.16,10,3.927E+022,4.4,-330.871,-198.071,-23.716,-24.143,-19.224,355.014,297,47,92,115,43,88,34,3
2019-04-22 20:45:25,16.0465,-98.6788,16.6,4.6,62.16,10,3.927E+022,4.4,-330.871,-198.071,-23.716,-24.143,-19.224,355.014,297,47,92,115,43,88,34,3
2019-04-22 20:15:23,15.958,-98.6733,15.8,5.5,81,6,6.463E+023,5.2,-5425.18,-2847.83,1223.33,-521.284,271.908,5946.46,112,51,86,298,40,94,23,3
2019-04-22 20:15:23,15.958,-98.6733,15.8,5.5,81,6,6.463E+023,5.2,-5425.18,-2847.83,1223.33,-521.284,271.908,5946.46,112,51,86,298,40,94,23,3
2019-04-22 18:00:02,15.9448,-98.708,16.3,4.5,69.37,8,4.819E+022,4.4,-401.334,-195.579,-30.885,-64.83,-45.908,466.163,298,48,95,111,42,85,9,3
2019-04-22 18:00:02,15.9448,-98.708,16.3,4.5,69.37,8,4.819E+022,4.4,-401.334,-195.579,-30.885,-64.83,-45.908,466.163,298,48,95,111,42,85,9,3
2019-04-21 13:08:23,16.16,-98.8948,16.6,4.5,70.62,10,6.974E+021,3.9,-43.653,-32.57,-8.37,-22.464,-18.473,66.118,314,53,100,118,38,77,1,3
2019-04-21 13:08:23,16.16,-98.8948,16.6,4.5,70.62,10,6.974E+021,3.9,-43.653,-32.57,-8.37,-22.464,-18.473,66.118,314,53,100,118,38,77,1,3
2019-04-20 14:41:51,31.2502,-115.572,20.5,4.9,77.4,8,1.852E+022,4.1,-160.103,-87.304,-23.789,162.944,1.34,-2.841,59,87,-7,149,83,-177,0,3
2019-04-20 14:41:51,31.2502,-115.572,20.5,4.9,77.4,8,1.852E+022,4.1,-160.103,-87.304,-23.789,162.944,1.34,-2.841,59,87,-7,149,83,-177,0,3
2019-04-16 02:20:04,16.2248,-98.1538,8.7,4.3,74.21,10,3.442E+021,3.7,2.945,-8.488,30.976,3.512,13.602,-6.457,289,88,-79,29,11,-170,47,3
2019-04-16 02:20:04,16.2248,-98.1538,8.7,4.3,74.21,10,3.442E+021,3.7,2.945,-8.488,30.976,3.512,13.602,-6.457,289,88,-79,29,11,-170,47,3
2019-04-14 16:48:18,17.3053,-95.386,120.3,4.9,67.62,100,1.47E+023,4.7,856.421,423.052,777.438,38.651,781.125,-895.072,310,70,-77,95,24,-123,6,3
2019-04-14 16:48:18,17.3053,-95.386,120.3,4.9,67.62,100,1.47E+023,4.7,856.421,423.052,777.438,38.651,781.125,-895.072,310,70,-77,95,24,-123,6,3
2019-04-13 08:08:23,15.092,-94.6088,20.9,4.7,55.24,30,1.679E+022,4.1,-93.38,-53.149,22.538,-93.033,5.702,186.413,132,49,86,318,42,94,43,3
2019-04-13 08:08:23,15.092,-94.6088,20.9,4.7,55.24,30,1.679E+022,4.1,-93.38,-53.149,22.538,-93.033,5.702,186.413,132,49,86,318,42,94,43,3
2019-04-06 21:01:41,30.6568,-114.078,5,5.1,75.62,2,2.545E+024,5.6,-65.879,7276.39,-2819.3,15284.4,-18928.5,-15218.5,169,70,-81,325,22,-113,17,3
2019-04-06 21:01:41,30.6568,-114.078,5,5.1,75.62,2,2.545E+024,5.6,-65.879,7276.39,-2819.3,15284.4,-18928.5,-15218.5,169,70,-81,325,22,-113,17,3
2019-04-04 00:27:54,15.3445,-94.7625,16.1,4.9,54.69,34,4.16E+022,4.4,-256.295,-106.856,14.306,-218.793,69.918,475.088,135,49,95,306,41,84,55,3
2019-04-04 00:27:54,15.3445,-94.7625,16.1,4.9,54.69,34,4.16E+022,4.4,-256.295,-106.856,14.306,-218.793,69.918,475.088,135,49,95,306,41,84,55,3
2019-04-01 03:36:05,15.4672,-93.1507,101.3,4.7,66.95,76,1.081E+023,4.7,290.855,514.921,712.388,100.12,594.992,-390.975,310,75,-90,129,15,-90,53,3
2019-04-01 03:36:05,15.4672,-93.1507,101.3,4.7,66.95,76,1.081E+023,4.7,290.855,514.921,712.388,100.12,594.992,-390.975,310,75,-90,129,15,-90,53,3
2019-03-30 06:54:28,19.0497,-107.469,10,4.3,51.4,30,2.509E+022,4.2,141.312,-16.036,91.338,149.607,-60.166,-290.919,228,58,-87,42,32,-95,83,3
2019-03-30 06:54:28,19.0497,-107.469,10,4.3,51.4,30,2.509E+022,4.2,141.312,-16.036,91.338,149.607,-60.166,-290.919,228,58,-87,42,32,-95,83,3
2019-03-27 08:16:11,15.5385,-96.52,7,4.3,74.34,10,1.141E+022,4,-108.657,-33.938,32.098,15.6,27.976,93.057,117,56,106,270,37,68,32,3
2019-03-27 08:16:11,15.5385,-96.52,7,4.3,74.34,10,1.141E+022,4,-108.657,-33.938,32.098,15.6,27.976,93.057,117,56,106,270,37,68,32,3
2019-03-24 12:27:32,15.4297,-94.9822,22.1,5.3,81.38,22,3.286E+023,5,-1720.58,-38.297,1907.57,2061.08,1869.35,-340.496,318,86,-125,223,35,-6,3,3
2019-03-24 12:27:32,15.4297,-94.9822,22.1,5.3,81.38,22,3.286E+023,5,-1720.58,-38.297,1907.57,2061.08,1869.35,-340.496,318,86,-125,223,35,-6,3,3
2019-03-22 04:25:24,18.2233,-101.005,63.6,4.8,82.33,56,2.002E+023,4.8,2027.43,338.875,545.409,-324.16,342.304,-1703.27,288,54,-78,87,37,-106,30,3
2019-03-22 04:25:24,18.2233,-101.005,63.6,4.8,82.33,56,2.002E+023,4.8,2027.43,338.875,545.409,-324.16,342.304,-1703.27,288,54,-78,87,37,-106,30,3
2019-03-21 12:28:28,15.64,-96.05,11.9,4.5,62.05,14,1.103E+022,4,-117.439,1.895,30.937,42.295,32.066,75.144,115,60,124,241,44,45,39,3
2019-03-21 12:28:28,15.64,-96.05,11.9,4.5,62.05,14,1.103E+022,4,-117.439,1.895,30.937,42.295,32.066,75.144,115,60,124,241,44,45,39,3
2019-03-14 10:05:26,15.5347,-92.151,192,4.6,81.06,200,5.586E+022,4.5,-153.448,11.727,278.218,247.594,435.508,-94.146,327,84,-108,219,19,-19,18,3
2019-03-14 10:05:26,15.5347,-92.151,192,4.6,81.06,200,5.586E+022,4.5,-153.448,11.727,278.218,247.594,435.508,-94.146,327,84,-108,219,19,-19,18,3
2019-03-10 06:16:36,17.6117,-96.8368,76.6,4.6,86.6,66,2.829E+022,4.3,117.468,132.864,-19.612,156.201,-73.846,-273.669,146,52,-82,313,38,-100,4,3
2019-03-10 06:16:36,17.6117,-96.8368,76.6,4.6,86.6,66,2.829E+022,4.3,117.468,132.864,-19.612,156.201,-73.846,-273.669,146,52,-82,313,38,-100,4,3
2019-03-09 14:00:49,17.26,-100.674,10,5.1,74.31,36,1.15E+023,4.7,-1193.03,-259.2,-228.239,203.227,126.638,989.804,269,51,75,112,41,108,34,3
2019-03-09 14:00:49,17.26,-100.674,10,5.1,74.31,36,1.15E+023,4.7,-1193.03,-259.2,-228.239,203.227,126.638,989.804,269,51,75,112,41,108,34,3
2019-03-05 21:52:48,14.0313,-93.2342,15,5,64.54,12,1.368E+023,4.7,-866.85,-535.684,277.914,-506.683,265.055,1373.53,128,53,92,304,37,87,17,3
2019-03-05 21:52:48,14.0313,-93.2342,15,5,64.54,12,1.368E+023,4.7,-866.85,-535.684,277.914,-506.683,265.055,1373.53,128,53,92,304,37,87,17,3
2019-03-04 14:53:05,15.5708,-98.6422,16,4.4,63.95,2,9.636E+021,4,69.144,40.752,-22.109,18.573,-27.014,-87.717,127,55,-81,291,36,-103,5,3
2019-03-04 14:53:05,15.5708,-98.6422,16,4.4,63.95,2,9.636E+021,4,69.144,40.752,-22.109,18.573,-27.014,-87.717,127,55,-81,291,36,-103,5,3
2019-03-04 06:47:56,14.3862,-92.4742,61.9,4.5,56.77,64,1.905E+022,4.2,-63.555,154.638,-70.754,98.319,5.246,-34.764,106,80,-157,12,68,-11,12,3
2019-03-04 06:47:56,14.3862,-92.4742,61.9,4.5,56.77,64,1.905E+022,4.2,-63.555,154.638,-70.754,98.319,5.246,-34.764,106,80,-157,12,68,-11,12,3
2019-03-03 16:57:34,16.4208,-95.1077,80.4,4.7,69.76,78,3.237E+022,4.3,-229.982,65.532,143.447,307.992,-55.111,-78.01,214,73,-27,312,64,-161,5,3
2019-03-03 16:57:34,16.4208,-95.1077,80.4,4.7,69.76,78,3.237E+022,4.3,-229.982,65.532,143.447,307.992,-55.111,-78.01,214,73,-27,312,64,-161,5,3
2019-03-03 15:25:54,18.3467,-101.441,71.4,5.1,77.32,80,7.324E+023,5.2,6383.07,1132.07,-3903.77,-970.691,1372.49,-5412.38,82,63,-108,297,32,-59,15,3
2019-03-03 15:25:54,18.3467,-101.441,71.4,5.1,77.32,80,7.324E+023,5.2,6383.07,1132.07,-3903.77,-970.691,1372.49,-5412.38,82,63,-108,297,32,-59,15,3
2019-03-01 05:35:48,16.3755,-95.1343,49,4.2,55.29,20,2.052E+021,3.5,3.17,-18.473,6.763,-6.999,4.339,3.829,278,88,-20,9,70,-178,46,3
2019-03-01 05:35:48,16.3755,-95.1343,49,4.2,55.29,20,2.052E+021,3.5,3.17,-18.473,6.763,-6.999,4.339,3.829,278,88,-20,9,70,-178,46,3
2019-02-28 07:31:07,20.1783,-105.822,22.5,4.3,53.64,10,2.485E+021,3.6,1.605,10.971,-0.864,0.214,22.254,-1.819,359,88,-64,93,26,-176,13,3
